STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QPCP,Measurement Flag,Quality Flag,Units
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 17:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 17:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 17:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 17:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 18:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 18:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 18:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 18:45,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870313 19:00,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 03:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 03:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 03:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 03:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 04:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 04:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 05:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 05:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 05:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 06:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 06:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 06:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 07:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 07:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 08:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 08:15,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 08:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 10:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 12:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 12:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870315 13:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 14:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 15:15,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 15:30,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 15:45,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 16:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 16:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 16:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 16:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 18:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 20:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 21:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870318 23:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870319 01:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870319 02:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870319 02:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870319 02:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870319 03:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870321 18:00,999.99,{, ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870322 17:00,999.99,}, ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 08:45,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 09:00,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 09:15,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 09:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 09:45,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 10:00,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 10:15,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 10:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 10:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 11:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870328 11:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870401 00:15,0.00,g, ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870406 06:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870406 06:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870406 06:45,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870406 07:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 01:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 01:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 02:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 02:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 02:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 02:45,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 03:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 03:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 03:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 03:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 04:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 04:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 04:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 04:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 05:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 05:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 05:30,0.06, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 05:45,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 06:00,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 06:15,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 06:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 07:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 07:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 07:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 08:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 08:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 08:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 08:45,0.07, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 09:00,0.07, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 09:15,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 09:30,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 09:45,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 10:00,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 10:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 10:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 10:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 11:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 11:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 11:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 11:45,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 12:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 12:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 12:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 12:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 13:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 13:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 13:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 13:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 14:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 14:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 15:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870419 15:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870420 02:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870420 02:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870420 03:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870420 03:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870429 21:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870429 22:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870429 22:15,0.11, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870429 22:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 06:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 12:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 16:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 16:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 16:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 17:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 17:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870430 18:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 00:15,0.00,g, ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 10:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 11:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 13:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 13:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 13:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 14:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 15:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 15:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 16:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 17:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 20:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 20:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 21:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 21:15,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 21:30,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 21:45,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 22:00,0.05, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 22:15,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 22:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 22:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 23:00,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 23:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870501 23:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 00:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 02:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 03:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 04:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 06:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 06:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 06:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 06:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 07:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 07:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 07:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 07:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 08:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 08:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 08:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 08:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 09:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 09:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 11:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 11:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 12:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870502 12:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 14:45,0.08, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 15:00,0.09, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 15:15,0.08, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 15:30,0.09, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 15:45,0.04, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 16:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 16:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 16:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 16:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 17:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 18:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870517 20:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 01:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 02:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 02:15,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 02:30,0.06, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 02:45,0.06, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 03:00,0.06, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 03:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 03:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 04:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 06:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 10:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 11:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 14:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 15:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 17:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 18:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 21:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870518 22:00,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 01:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 02:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 02:30,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 02:45,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 03:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 03:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 04:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 04:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 12:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 12:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 13:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 13:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 13:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 14:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870519 16:30,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 10:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 11:15,0.01, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 11:30,0.03, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 11:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 12:00,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 12:15,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 12:45,0.02, , ,HI
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.85,-111.88333,19870520 13:15,0.01, , ,HI
