STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061114 07:30,4.54, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061114 09:15,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061116 13:15,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061117 11:30,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061118 10:15,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061124 10:45,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061124 18:45,4.54,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061125 12:00,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061125 19:15,4.54,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061126 11:15,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061127 18:15,4.56, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061128 13:15,4.57, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061129 01:45,4.58, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061129 03:15,4.59, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061201 00:15,4.59, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061210 19:15,0.60, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061210 20:30,0.61, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061210 22:30,0.62, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061211 01:00,0.63, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061211 05:15,0.64, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061213 21:15,0.65, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061215 22:00,0.66, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061217 14:45,0.67, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061218 10:45,0.68, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061223 07:00,0.69, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061227 13:45,0.70, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20061227 21:30,0.71, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070101 00:15,999.99,[, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070201 00:15,999.99,[, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070201 08:00,999.99,], ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070201 08:15,4.82, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070201 08:30,4.82, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070201 14:45,4.83, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070202 21:15,4.82,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070203 10:45,4.83, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070208 12:15,4.83, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070210 23:30,4.84, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 03:00,4.85, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 09:45,4.86, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 10:15,4.87, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 15:45,4.88, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 16:00,4.89, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070211 16:45,4.90, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070212 01:45,4.91, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070215 11:00,4.92, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 01:30,4.93, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 03:00,4.94, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 04:00,4.95, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 04:45,4.96, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 07:00,4.97, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070219 09:00,4.98, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 03:00,4.99, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 03:45,5.00, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 04:15,5.01, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 04:45,5.02, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 06:00,5.03, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 07:45,5.04, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 10:45,5.05, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070223 13:45,5.06, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070225 16:30,5.07, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070226 09:00,5.08, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070227 08:30,5.09, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070227 10:15,5.10, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070301 00:15,5.10, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070301 08:15,5.10,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070301 09:00,5.11, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070302 05:30,5.12, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070307 23:45,5.13, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070308 00:30,5.16, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070310 06:15,5.17, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070312 17:30,5.17, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070313 15:15,5.17, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070321 04:15,5.18, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070324 18:00,5.18,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070325 11:15,5.19, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070325 20:00,5.18,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070326 11:45,5.19, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070326 21:15,5.18,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070327 12:45,5.19, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070327 14:00,5.20, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070327 17:45,5.21, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070327 18:15,5.22, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070327 18:45,5.23, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 02:15,5.24, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 06:30,5.25, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 08:15,5.26, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 14:30,5.27, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 16:45,5.28, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070328 18:30,5.29, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070330 10:30,5.29, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070401 00:15,5.29, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070401 06:45,5.00, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070401 07:00,999.99,{, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070401 07:30,999.99,}, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070401 09:00,999.99,{, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070501 00:15,999.99,{, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070501 06:30,999.99,}, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070501 07:15,1.40,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070501 20:15,1.40,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070502 20:15,1.40,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070503 04:15,1.41, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070503 05:30,1.42, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070503 10:45,1.43, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070503 15:45,1.44, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070505 13:15,1.45, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070505 21:00,1.46, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070521 11:30,1.47, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070521 12:45,1.48, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070521 16:30,1.49, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070523 09:15,1.49, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070523 10:15,0.20,S, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070601 00:15,0.20, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070601 06:15,0.20, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070601 07:45,4.20,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 03:15,4.22, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 04:15,4.23, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 05:00,4.24, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 05:30,4.25, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 06:15,4.26, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 07:00,4.27, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 07:30,4.28, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 08:15,4.29, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 09:15,4.30, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 09:45,4.31, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 10:30,4.32, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070606 17:45,4.33, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070607 02:45,4.33, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070607 11:15,4.34, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070630 23:00,4.33, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070701 06:15,4.23, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070701 06:30,999.99,[, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070701 09:00,999.99,], ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070701 09:15,4.33,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070701 11:30,4.34, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070702 09:00,4.34, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070702 23:15,4.34, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070718 01:30,4.35, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070718 05:30,4.34,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070718 06:45,4.35, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070725 19:00,4.38, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070725 19:15,4.40, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070725 20:30,4.41, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070726 21:15,4.43, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070726 22:30,4.44, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070727 10:30,4.45, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070727 11:15,4.45, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070731 20:45,4.44, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070801 15:15,0.45, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070817 21:15,0.46, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070901 00:15,0.46, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070904 12:00,4.47, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070904 19:00,4.49, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070905 00:15,4.50, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070905 12:15,4.52, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070922 15:30,4.53, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070922 19:15,4.54, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070922 20:15,4.55, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070923 14:45,4.56, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070923 19:00,4.57, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070923 20:15,4.58, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070923 21:30,4.59, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070923 23:15,4.60, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070924 00:15,4.61, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070924 08:45,4.62, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070924 09:30,4.63, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070929 10:45,4.64, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070929 12:15,4.65, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070929 13:30,4.66, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070929 15:00,4.67, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20070929 23:15,4.68, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071101 00:15,999.99,[, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071101 13:00,999.99,], ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071101 13:15,4.56, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071101 13:30,4.56, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071111 13:30,4.57, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071111 15:30,4.58, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071111 17:30,4.59, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071127 15:30,4.60, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071127 22:00,4.61, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 00:15,4.62, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 01:45,4.63, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 04:15,4.64, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 07:15,4.65, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 08:30,4.66,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 09:15,4.67, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 11:45,4.68, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071201 15:15,4.69, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 01:30,4.70, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 04:15,4.71, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 08:00,4.72, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 08:45,4.73, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 09:30,4.74, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 11:00,4.75, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 18:00,4.76, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 20:30,4.77, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 22:15,4.78, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 23:00,4.80, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071207 23:30,4.81, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 00:30,4.82, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 02:00,4.83, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 06:30,4.84, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 09:45,4.85, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 10:45,4.86, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071208 12:00,4.87, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071209 13:15,4.88, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071216 11:30,4.89, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071216 11:45,4.88,V, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071216 12:15,4.89, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071219 04:45,4.90, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071219 06:30,4.91, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071219 12:00,4.92, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071220 10:30,4.93, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071220 18:15,4.94, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071220 19:15,4.95, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071220 22:15,4.96, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071221 05:00,4.97, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071221 11:45,4.98, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071224 16:00,4.99, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071224 16:45,5.00, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071224 18:15,5.01, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071225 10:15,5.02, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071227 12:15,5.03, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20071230 11:00,5.04, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20080101 00:15,5.04, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20080101 09:15,5.04,N, ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20080105 06:00,5.05, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20080105 06:45,5.06, , ,HT
COOP:420820,BOUNTIFUL VAL VERDA UT US,1383.8,40.8547,-111.8902,20080105 07:45,5.07, , ,HT
